"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"GK5";8,77914651327611;9,59462461528351;8,82052041778596;8,40693871682569;8,43523348961333;10,4329644315578;10,2892987265477;9,3512066468175;8,79484319686533;9,16565892867624;8,47160581910661;8,63950213223606;8,84524634385896;8,32332834756511;10,7339886895817;10,2450677383794;9,88122834205431;9,53232958638034;8,40936576314982;9,60370696524343;8,93314859339617;9,34183553252459;10,1561594171232;9,40238533988107
"GKAP1";8,43553805797489;8,91023475720144;8,07332980169186;8,55151333156804;8,09754475514548;7,71171019589033;7,55598514112001;8,35468360248487;7,63654374858353;9,07104772760434;8,1701090033305;8,19062392057543;8,1575631091411;5,74775527452684;8,39339127218808;8,32642667329645;9,4509392439294;7,85794682411245;8,62191387826548;8,90609775317711;8,8207782027458;8,32336048306068;8,55954461150415;7,66616493576196
"GLE1";10,7607677502723;10,417668522446;11,2932994507107;9,60824358592807;11,1246810616018;10,068166945746;10,1792686717167;10,7619328030927;10,7321005797391;10,7065833342184;11,4007595618446;10,9411856671763;10,541092804257;10,396035871853;10,5017749196134;10,5268935553878;11,2945563584132;10,2996048669181;10,6385912849752;11,1798257462753;11,8780227510196;10,5696905820561;10,8469971916665;10,4134546625862
"GLI1";5,04750593571234;5,94679662041584;6,40802209981058;6,7862429329845;6,30679178074337;6,30191387276154;6,05286091358761;5,21459633600639;5,77959281902495;6,12655971970653;8,62603713479499;6,48490884355466;4,96940806297907;9,6840117913558;6,14998194125479;5,26188727786384;6,14060226180492;5,53889500852672;6,31325264656342;7,40340795669337;7,45792108083718;7,57234383920114;6,30216311717797;7,80811708814519
"GLI3";7,29868547861822;7,83967492283091;8,87652368910168;9,60352891739392;7,61287481387702;8,59436807205996;9,07773427082543;10,1738435142837;8,83553948211906;7,15210179602789;8,97129801625048;7,9591444230757;7,64143180611092;10,9270784482998;8,08936720665722;7,83492707402533;10,3562675176325;8,09334809997414;8,28258025442955;9,3871880861908;9,52586358685125;9,68479991773247;8,75052705310013;10,4676914592077
"GLIPR1L2";6,30650434086705;5,65289420409002;7,08932372045279;5,7302776828045;6,71230877773826;7,12581448653882;6,56662280909257;6,83375603244267;6,66100307370108;7,22901083845749;5,770181942492;7,07322088664905;7,54643785220203;5,91059363149176;6,11158367185709;6,63422381760084;5,24951696015539;9,03958888618811;7,62638102982338;5,96686125014537;7,71262347506715;6,39353067564163;6,10870489281526;7,57473391655167
"GLIS2";14,2975247250998;12,6596024499567;11,9803320058297;11,1571409182129;10,6349955196037;12,0650302413498;12,2903415468349;12,6742382006526;11,0701948423505;13,0858090426388;11,6767002023855;11,171485052532;12,4067221080048;11,6252217023072;13,2654978820517;13,1811945503609;10,3168192722345;11,7573492410563;14,2647033590745;12,3747762088175;11,3755558619713;11,9357614779965;12,5849017092297;10,5935437619919
"GLMN";7,80037891723675;7,99093038674538;8,00500826163173;8,39603012131962;7,32303724462936;9,03752277492425;8,17844476266031;8,12655275765944;7,67232958991519;7,83696364582654;7,29684027787895;8,44908076269012;7,05420993920616;8,06912861158612;7,562076674686;7,47657740382155;7,34510049915209;8,28736316805113;7,64960910265859;7,76087434783003;8,22491367033464;7,35353437536217;7,83599615281873;8,20651691435974
"GLO1";12,1178388499131;12,2541359544816;12,5370691244609;12,7629059400661;11,8691571077037;13,3470633879415;12,5850563785969;12,4679805390931;13,1315978077687;12,3765581478048;12,3024317470933;13,0512752812845;12,2106427761048;11,9609867494918;11,9028120632681;11,8606194679538;12,4578713463271;14,0587017975579;12,5413414533475;12,7421726816962;12,998570263161;12,3165439440873;12,6925572207318;12,497460409969
"GLRB";9,13773239857085;9,09835370765988;10,0835431828173;8,94672437603445;5,13873012820829;7,51702423502379;6,74080698391035;8,98894636890718;6,75327176452978;7,47495412501612;5,32910103427879;6,40647706305855;8,73408067648514;8,85242192374792;9,69904082990896;9,27734028654187;7,33706433411333;9,02552761372083;8,40936576314982;9,13757375754775;7,59401099917134;7,87058934725779;8,8465733777533;7,10897331211149
"GLRX2";7,82545744049798;9,12504272629677;8,31474421229902;8,60926442820456;9,92384821213403;8,68886707100825;8,6151468758108;8,52750629058587;9,9112827429642;8,51581093021884;10,2065521595631;9,09642101398317;8,76715582458208;8,36383292005268;8,45259706698534;8,82514918721036;8,38388167247629;9,16030779108848;8,76901336631042;8,27787278856157;9,13251958258298;8,57471588752372;8,60423989909833;8,38048274034928
"GLRX3";11,0847189008504;11,0569138480612;11,2406535376692;11,29305254076;11,5061220362918;10,9133761849701;10,5913452031268;10,2214581507092;11,1070396552197;10,7466067396919;11,66373232426;10,6481903413076;11,0848652472575;10,5267518259676;11,030390238435;11,0075195285631;11,4161709006283;11,1548877967206;10,6443027701108;11,5325945799486;10,2362566577241;11,1148957068529;11,4481152544799;10,6317700577548
"GLRX";8,71847609684746;11,018027593114;12,5344006109285;10,213040221044;11,1841159194425;11,1125066991009;11,7927985249524;12,9259531168971;12,6777367321132;9,50104119281428;11,1338065706666;11,420752879084;9,30603900456229;11,0795105329181;10,2228572021911;10,5782430912241;11,267919115988;11,2828070860486;7,24226905592774;11,6927691135599;11,0816079207819;10,6231035590647;11,4542090743929;12,6757122467412
"GLTPD1";11,4686877144571;11,2370196988183;11,1028938508082;10,391286161754;10,9164167971856;10,7733343208757;10,6020446601993;10,8249280101682;10,3778083885749;11,4992235529353;10,7013833913664;10,5570528637695;11,7187674862328;10,8803942344274;11,7971259343949;11,7197961955446;10,6799305616153;10,8622753811104;11,413130298083;10,4459473483663;10,6058850724279;10,274479542458;11,2850406064719;9,84976648057352
"GLTP";12,5559180665103;12,1367623086034;11,2516625495751;11,1415186418206;10,3269777051485;12,7423643491288;11,5934665336349;11,0008315089771;10,3367628010983;12,1503417741005;10,8679293815081;11,9425121569089;11,8403050378285;11,8014768371249;11,3172858572378;11,1395545666832;11,3086983114197;11,8186497374996;11,9064339448537;10,6477144964913;11,4208476886701;10,9087079682899;12,6103629209704;11,1901089975286
"GLYR1";13,0812343851913;12,453378989056;12,2650137393385;11,2709413634321;11,3087290878687;12,9664217465189;12,1959655133135;12,1867898910217;12,248130082571;13,0214998470861;11,8312499805382;12,2478826894999;13,3252698525044;11,4204198180494;12,6669799811288;12,6972064708007;10,7681156382249;12,5081371073253;13,1781426733142;12,2553935901389;11,8972611287814;12,374847160118;12,386498792884;12,5458919494457
"GM2A";12,5155394087766;12,550154715031;12,3673349972775;12,2570566489232;12,2131061958916;13,3407801682621;12,4601713641057;10,8200535298112;11,4409749968556;12,2280837103691;11,185863648145;12,1198450905103;12,845749953726;11,9802802168052;13,1409076620295;12,6140957383131;11,9194725257757;14,2454577189746;13,0484925453848;14,0237155862513;11,901078207097;11,4180130724776;12,8642657000621;11,9892602898473
"GMDS";7,4033573424523;7,8862016786366;8,35787395086116;7,9039123742566;8,68891890230542;8,40205489858514;8,44659766188861;7,68660817246804;8,16924473891268;7,21397090104153;8,05839316293951;8,36673672953206;8,0875648120919;8,78460258011328;7,93121632336572;8,0955758953495;7,67204546889845;8,42268980728014;7,84968378708724;7,20929823796473;7,91883511167969;7,68215121393616;7,44713461147613;8,58273081633715
"GMEB1";7,63024684180791;7,26267354924223;7,68328410021174;7,68682788031665;7,32303724462936;7,89952674007919;7,33857476265569;8,56698588994525;7,20969836876035;7,58330905262144;7,38170366859386;7,66341813174039;7,44450656046376;8,46033631410957;7,64888495796793;7,81469864309129;7,59385852995113;7,27824893252434;8,17022978401309;7,94469520096542;7,46440394480742;7,37164574935059;6,78837754550667;8,05526386659734
"GMFB";9,90377980450956;10,0864834975663;10,5232180926494;11,3745742379157;11,0262166789708;11,3172398926546;10,166708370477;10,8580674030285;11,1316938513287;9,66643674816906;10,2513848939289;10,8301895804308;9,55318365280974;10,6384077805518;10,6062315475303;10,3703242559851;10,6861351194737;11,5152306438703;10,4815489537365;11,6072182815085;11,3116898222368;11,0630933226482;10,7462883578392;11,8515030006383
"GMNN";8,89329247671644;8,68718406492442;9,27117207790369;9,99288087762986;8,79470197310519;9,73785446391818;9,83820673057893;8,34864756082232;10,7756294618767;8,99576345688143;10,052206357065;10,6203236827205;8,8168171883421;9,49119907894995;8,37909650843077;8,71849499102036;9,38565447215041;10,6666560568844;9,79082532788369;9,66426898166936;10,3220136361227;9,22786040378781;9,86727879742582;9,3057527585541
"GMPR";8,98806293276888;10,8783722190347;10,9949279180772;11,3694963026603;8,92643270179449;10,1046012311951;10,7572769203147;8,41078809953876;9,7340763234328;10,131986200558;10,5261498950625;10,6693254613094;10,3001392041268;8,41611123823348;9,96152570359677;9,33649889686859;9,56484582539735;10,4018507745074;10,1439529181991;10,946952814282;9,96594892804049;10,1169030685282;10,8094564285897;10,3780740603421
"GMPS";10,7725056914118;10,0221957631475;9,8703770033793;10,3590348241301;10,3061415823843;10,7585521540302;10,450438874949;11,0245657532747;11,7683570476004;10,1103731463358;11,390062281111;9,79021140214261;10,3255255270274;10,4885382922152;10,9592653802503;10,3099497461455;11,4647928364404;9,74583055239076;10,4655068558536;11,1984886293935;10,6230567570205;9,9429301382935;9,62932456695349;11,3481013423855
"GNAI3";11,050946782756;10,8232310348387;11,2279090652168;10,9679053974111;11,4349872523322;11,4820314887161;11,6538344668126;11,1839701963779;11,3446748204602;10,8651142002271;11,0051175591209;11,9790135654814;10,7452328542531;12,2932872669905;10,9019673134986;10,8712784379492;11,3031590680258;11,4506189582167;10,8940347319293;11,6772534222661;12,0056882310166;11,5726043055341;10,8023074333975;11,6326869151564
"GNG10";9,96646532150736;10,3151493841017;9,99989283085027;9,07274751164989;10,2570438774249;9,84297679189415;9,61327788770549;9,83986992856307;10,5611094351585;9,86727881215394;10,7799742039081;9,75547695572915;9,7699863132577;11,2463848456178;10,1493093439002;9,35048135256683;10,5793478476954;9,93674339741365;9,39164066105759;10,2586714143356;10,5244545004392;9,77977582393781;9,55748707809018;9,9773450733635
"GNG12";11,6316207859046;11,5148844680363;11,9501150404227;11,496038812593;12,1195029979025;11,036309545051;11,5847288664751;12,3313739961655;11,2717857362266;11,113397450562;11,2590206665179;10,7286980584705;11,0590720041196;11,9425405112505;11,8541537392219;11,5444907405704;12,1126256347225;11,7714320500507;10,907553742447;11,5878232167716;11,6009705302339;12,293283110228;10,8813257323751;12,5936469690413
"GNG2";8,7140426486129;9,22710386764404;6,57373427074271;7,1324158589242;8,97485902088019;8,34199569431213;12,3246535095845;9,23541356546391;6,56162511779226;9,26514704841203;10,2403067473406;7,05368231110997;7,68661803523468;11,4577360284359;9,59048267978836;9,47216089947199;11,9244007458416;7,83101394555817;6,85130001020104;7,73254375295571;10,534321199013;7,34744415679869;7,63337357498346;8,55045244294785
"GNG7";10,8898190630895;10,778158562153;11,0742409384789;10,1357287102923;10,2062148749864;9,76087232567869;10,8296149074999;10,7171885946378;7,68739138545943;10,8474128434346;8,25483272837544;9,89498456416499;10,5879947987408;7,94962973532835;10,9711682207212;10,7275162594294;8,65555203866125;9,29918809204502;11,5971169777136;9,12684411585719;6,4005924608846;9,79629149088679;10,3186660598343;10,0056635998727
"GNL2";10,6119129150667;11,0160878367578;10,9949279180772;10,0836646701532;11,0897594372632;10,903073507189;10,8499541578515;10,5453753521338;10,5536942550471;10,5765202209021;10,7174479244232;11,6890898920972;10,68923669409;11,0622712565371;10,5636236514811;10,4372983605439;11,2402537648228;10,8536955221181;10,9489058012828;10,6335943024313;11,1998019381017;10,4236183395459;11,46330180544;10,5070708250405
"GNL3";10,6746760793002;10,5884099790116;11,0961231779406;10,5515321705413;11,1187200946392;11,1669087608155;11,0399574425387;10,7658812450676;11,8357586473571;10,7260882373191;11,5574790737071;10,7182198543148;10,651998602281;11,6269469607525;10,7451237874452;10,7941794707629;12,3359352267256;10,6050695063393;10,6547154334003;10,4198540554292;11,0137948365131;10,5201978502271;10,0148263215407;11,742848674935
"GNPAT";10,7183642582538;11,0417391936882;10,8338693847832;10,5026033549716;10,9164167971856;10,7823562978329;10,8239138351427;11,2746418383048;11,0005130709837;10,74787950444;11,3662452357008;10,8699495940404;10,6096465810384;10,732450963481;10,9394083603539;10,9065641269552;11,2045036449839;10,7235480267496;10,4857968736181;10,4044120039289;10,4153293931227;10,9056684110246;10,9082121272117;11,0746086001275
"GNPDA1";11,9046033766313;12,646288664411;11,4348929939558;11,6189982577971;12,3863359698329;11,9867081019557;11,5332588499064;11,6603323251191;10,32255265897;11,7748957761508;10,6047525746288;11,4271998696784;12,8991247509547;11,30618570544;12,121761125811;12,265994947303;12,2255389995619;12,4192534610125;12,9501114471002;12,0414552174386;11,196938231621;10,9530583141997;11,9733305142167;10,6839091726013
"GNPDA2";9,52640419512655;9,3899445385326;10,6985624841994;9,98444689978771;9,05711423874432;9,47652761537196;10,8420784981097;9,72860292175765;9,34449547285019;9,6282184364717;9,18146405863269;9,74075338405573;10,6219916886791;9,33258314174625;9,3688330464091;8,90558208139187;9,23702596349041;10,2481482220763;10,6261382459967;10,4831731063079;10,7200087311512;10,2752649573359;10,0271480792941;9,4727794607016
"GNPTAB";11,2669890753015;10,8364825963932;10,4091026956347;10,3049162016455;10,7704431861545;11,582283653884;10,6924259704615;11,5576901240136;8,82435026697746;11,8360039673432;9,04603633921097;9,87490029688157;11,4351958635431;11,0108681664854;13,2170951011556;12,4491004995771;9,40272690822593;9,9943448432743;12,1489953927147;10,4383854609538;9,46679943018107;10,3329840153844;9,40837091224019;9,71375132651319
"GNPTG";13,4873482837901;14,3670182451189;13,2122283179348;12,4888460387089;14,1793655423022;12,3996014749275;12,4550176678862;11,8155840662529;13,3790147908497;13,3626409692426;13,1464210285147;11,8046557603181;14,1600291478313;11,646470435322;13,2153449670475;13,0817679002076;11,7109240324926;13,149857385771;13,481179625018;12,0235222703353;12,6591726543954;12,8614536671966;13,9017875323881;12,5020526575391
"GNRHR";5,31705070864064;5,86726986736592;9,43771805329401;10,5076556895557;8,27204949122497;7,84836677018515;5,27636536482548;5,40760364722362;9,36623099610389;6,16145441384511;5,93068834705477;11,9142710891696;7,21496645364256;5,1460374736081;5,03806855516614;5,09639113103538;8,72973503176664;13,7817496024737;7,86952812658602;8,33981277201404;8,87207626273678;8,17886687889328;8,10969533405045;5,02207155769987
"GOLGA7B";7,1043099162138;7,30666378681071;11,424481200659;12,6764001999139;9,5618025741699;8,20022829434335;12,8911874280063;9,9291344705752;11,3154814933779;7,79773749421305;11,8815018878333;8,89275506255841;6,33862922223279;5,88886173092608;7,9361287321383;8,36842710284565;12,2094782241048;6,50220717220467;5,56193554362069;11,7009162362265;11,7594616908653;11,0811671498248;10,6353355055034;11,3624839593653
"GOLPH3";12,617256025127;11,60839622668;12,1862410021935;11,8014536189013;11,4117747625474;11,9075001562893;12,3319010884953;12,2360023929761;11,6788776231099;12,0242104588899;12,3678570653383;12,1204135194764;12,2482850315623;12,5655338090461;11,7941139980519;11,9150753540369;11,8918944741733;12,1085675947483;12,0311732111709;11,9619571944101;11,6160553438134;12,1946382165675;12,8377095428307;12,1014476290298
"GON4L";10,0547858017894;9,53802222140248;9,4334224792802;9,81131855227338;10,1060935356383;9,64439620249529;9,34020704307128;10,6776139379328;10,2872154436925;10,0372842941378;10,0701950619484;9,8558989804253;10,0574864895177;10,1826388784715;9,76209964517701;9,95967707983489;9,87444933738213;9,30307653581746;9,8061998525811;9,8254145125223;9,0669938941659;9,94490642444204;9,02950133317173;10,2913881435951
"GOT2";14,1279799975131;13,9605210569726;14,629837041761;13,2714786526272;12,5436486034317;14,8841628498349;13,7749996343006;12,7958892704696;13,7705148822143;14,0956646160413;13,5644887425523;13,5258343160146;14,5078736474939;11,2044781308239;14,0613970518462;14,0378443991021;12,3165722655162;13,9563236357761;14,9486462323599;14,0573299057241;14,0058688989375;13,3090425866411;14,1831847100356;13,2083682170458
"GPATCH2";8,20795689818106;7,92569309681433;8,10991220943781;8,29391005830787;8,58862045960192;8,63990862635283;8,17123058499949;8,59526081413463;9,16654639905548;8,10089236768393;9,07844059144095;8,5909289180807;8,17115863953454;8,54781179092958;8,18716353582561;8,35107686800556;8,00367272555862;7,88437576570638;8,44047765061661;8,63378026775012;7,88569283467767;8,11316293916455;7,63337357498346;8,37042012946632
"GPATCH4";9,22743124860651;8,85038044086704;9,32009102564995;8,07387201246709;10,3576779208601;9,59400834980894;9,45690234923153;9,44152616271619;9,95391436974338;8,81283035742489;10,4207583101002;9,52395766952899;8,70643988226303;10,2665180061123;9,67884584036635;9,99568360321195;9,04730403102324;9,32427711638223;9,31005769335446;9,29678735302604;8,9582247819487;8,86784617589004;8,41641570879223;9,47901144692462
"GPC2";5,38611129227106;5,61788970354184;6,34303135446519;6,26189009188169;6,19060517415393;5,83042685189409;6,49465577713238;5,44062225684035;6,20486323141362;5,6422980970489;7,59898066139145;7,09248172322234;5,73017702779447;7,34074179419991;5,71500688997113;5,81969009545987;9,23914033082631;6,18988733601477;5,78971314295041;6,34529660334769;7,96033689330234;7,07864189913748;6,51955212000465;5,62007355399802
"GPC3";5,56210336756265;8,95962424612332;8,15610387668221;6,83194864129551;8,57470047469072;9,28646511661802;7,45152661227456;13,0752198970878;8,12229790734726;7,07059447132873;9,23033343619898;8,081949419368;6,28504787504809;9,33765563848979;6,00944687305487;6,64627995061707;6,55077721469349;7,34912007274075;5,47079570056775;7,42139962548003;7,07896282889877;7,66767433689845;7,54335717844956;6,33214863810044
"GPER";11,5675363858431;11,9737771791788;8,9646024372414;7,12340695741981;8,88197159147599;7,83089325101022;11,2820432957533;6,49710347829703;7,66219786441494;11,7823669108391;10,1245746110444;6,45412762115337;12,4647495328299;9,24169298725616;10,5753694006404;10,7813488507418;6,579524623894;6,57277099211307;10,8543437913925;5,8160378206378;9,10625900621158;10,1744560158072;7,14177791522347;11,1433475662201
"GPHN";9,87237630706186;9,316098716359;8,6480016894986;9,77124925964756;10,1109078365196;10,7144531039603;9,28809233096005;9,6827672888085;8,73633378892084;9,59746163106007;8,26114591586256;9,25624555941435;9,74911643707281;7,01644169122646;8,69376759074392;8,59445563964086;8,89460112637097;10,1052959547241;9,30525309029163;8,62234610297791;9,65539365184781;9,18163001218936;8,42890587581559;10,5885134744641
"GPI";15,3299719037612;14,4333763098477;14,7898435919504;15,7641196122907;13,5692634621553;15,722995423016;16,198446303347;14,3550664452061;14,7162877255253;14,12178831058;14,3132186924717;15,9184470852395;15,2066576167977;13,1887924273394;15,3352095391382;15,6122238673231;14,0095500732067;14,2017986125064;14,2465953066672;14,0553896990378;15,6335804073434;14,2890364654402;14,8530266674113;14,4236034116145
"GPKOW";10,578260819231;10,5288826238214;10,1381951223954;10,4396719071958;10,349554905064;10,9133761849701;10,7428469847452;10,1533149708339;10,0557595157808;10,5165484444343;10,4512723134206;10,7494287985922;10,4415195373233;10,6560919479975;10,4094225703799;10,6364025513056;10,2742030142593;10,3909430569686;10,571229851089;10,8663349716701;10,4227035974638;9,94983531426167;10,291687904216;9,89472515907312
"GPR108";11,804748078288;11,643162098941;12,6984859467406;12,651705980899;11,7314209266153;12,0454935397062;12,0749629002942;11,923282231222;12,0059208680765;11,8209678817791;12,0715609162729;12,3221549487106;11,5343014621449;10,9917124110512;12,0803296010065;12,0742162495407;11,3041677866744;12,2588257900623;11,4538054242139;11,7867728830993;12,1849763823105;12,5338764854252;12,7181028242235;12,1219801436736
"GPR115";6,54085085797904;6,06750286598126;4,92070339038882;5,11634138665872;11,170349974595;5,8717731312793;5,49615553891424;9,8537233430366;4,82292633375946;6,48980036870894;4,9154814139056;5,91064913062993;9,78617456275289;6,86913354795512;6,8277266669077;9,21564391438458;4,96691716746584;5,67126311781098;6,5249179830099;4,87631135727894;4,83547813486266;4,91763346445466;5,9586859599257;4,83393855520339
"GPR132";6,19844463465543;6,79824180413464;5,74252198288641;4,95899454461631;7,25345110461284;5,9115266849082;5,85720867936385;6,17918536174737;5,65838711100251;6,05338298052574;5,8535823346148;5,43744292628293;5,3070161536635;8,50925871631189;7,68450337432228;6,88667668363871;5,9879285989547;5,73086104878495;5,42103939861727;5,9946069948614;5,4987540493204;5,90068076072717;5,68387556327569;5,34311686573215
"GPR135";7,13188046506745;6,19702711584434;6,34303135446519;7,75151711746678;6,68531836433783;7,4261717128625;6,54308624824676;6,71137043729593;7,35652718859509;6,74941093043142;6,78711371484308;6,94084728902487;6,26664209579138;5,48637146419367;6,56127324168596;6,78283046942374;6,71431667991489;6,45788746673078;7,08995410205947;6,26158738406614;6,75085407789611;6,20315865975132;5,87508204056967;6,9696506681915
"GPR137C";6,38160323755458;6,11233085819406;5,87207775051365;7,42991813928599;7,61287481387702;6,45723662066937;6,56662280909257;5,98071686547902;6,74333668212988;5,749314834896;7,02069781684238;7,3449571309097;5,97254236371939;7,87652783792314;5,59324883279038;5,66090115418648;6,39626945016731;8,24737674817433;6,45206841439512;6,74058908659284;7,51520785908508;6,01095303513421;6,56845064128078;5,75668112082754
"GPR137";10,2942483373267;9,82495381565665;10,0219798996049;10,3553025958237;11,0713592177752;10,1313349981271;10,3619244696422;10,2271985994007;10,4730846324726;9,92470371585188;10,2162772477797;11,1184038325774;10,1794640270339;10,9158306193863;9,7245965710304;10,24226088579;10,6580019416519;10,45867129753;10,4815489537365;10,0476493261842;10,3281352867128;10,1895342526671;10,3385734574076;9,45391996047805
"GPR143";8,04738051396334;8,13720823779162;7,53397667935343;8,59027174641891;6,0149694421774;9,33023946680901;7,92721857656899;6,86923442599302;8,14776933846394;8,22386066779575;5,96722424679312;7,39953885009555;8,53186934555055;5,45170944896933;8,09814338498309;8,31930483604943;9,86763828724416;7,19496930220226;7,90839994708658;7,43030873655353;8,82821973587409;9,47780505656651;7,54335717844956;7,77778604251688
"GPR146";7,01806722294409;7,62964850157615;7,989368265095;8,61240552676834;10,3228345018184;9,21486677474113;8,98659675739231;7,97762697365913;8,04302436430749;7,68386950518065;7,96067090951848;8,45995062461205;7,52521421004918;8,40968013657498;8,58293469220507;8,00056979656765;8,21293270148318;8,11576453914514;7,06673437118211;8,09080266241472;7,60574979370096;8,3919203052801;8,27128942422158;6,83461917224123
"GPR153";6,14043742184218;6,5789024518334;7,50654192208265;7,68079669186662;8,03767136316076;6,32921435905507;7,08038865720021;6,74064519777751;6,32186931671676;5,8905865310805;11,039295311146;9,33093969567176;7,85411055333249;13,0493476226342;8,41106085867021;6,62205354774224;10,379428549278;8,84775673503551;7,06673437118211;7,57363949627509;9,1797752297484;9,07364324369201;7,07813374755248;9,70447611499843
"GPR155";8,41926362696936;8,66748167233587;8,5184411001835;9,44211937729402;9,81297803001001;8,17975558163363;9,59998610589416;7,96975400561613;9,50283833554198;8,26020756611646;8,34077084776362;8,100648524795;8,99734728198418;9,18651925083858;9,44600170429826;8,90795045199538;7,9211516020294;8,80994671827513;7,53775404086181;9,47224391121568;8,32680582378949;9,32218826341262;8,51340841584441;8,83483871901823
"GPR160";6,97278769509146;6,50188948709397;7,11164612452768;7,97436017264084;8,55356334698225;7,86562671596278;6,18771472238933;8,01634894895628;6,97170566359582;6,6378649340779;6,43246286295972;7,07322088664905;6,96069736482933;7,46559602907334;7,75871212251422;6,72766389492882;8,26390168301235;7,25379114867741;6,29206222850274;6,61656709357437;6,95345645235208;7,05617512038248;6,9045249751677;6,47430620916743
"GPR19";6,30650434086705;5,37058337474852;6,46975437129748;6,97047055043623;5,68197978406118;5,41139017365347;5,61464258860004;5,33679737637959;5,60510550980351;5,6422980970489;6,35803455452482;6,07248807227261;5,5995727949516;5,95275788646976;6,24074533240699;5,81969009545987;5,69240005116339;5,57390523482935;6,43317165758809;5,93838145282137;7,0959773101873;5,61052109278006;5,44218549063231;5,64905372135456
"GPR1";12,1570302030709;11,2269925638719;11,9771421287349;8,37766191427697;6,65775373862699;9,4110761658941;6,24966288281393;6,17918536174737;6,98007375733565;11,317459140859;5,16181383924824;9,09178210446889;10,5583250997164;10,8195284453744;10,5164724598359;11,7331817294362;6,09905896676384;6,07130494012879;9,03902439858004;6,56679376963525;6,24706415650257;8,68556513254162;9,99405301661732;7,02359518988552
"GPR27";6,71996000794011;5,75060479959306;5,21769554940342;6,75088967655973;4,97496921595623;6,09079772767082;6,72027391606638;5,71383452413242;5,57721816348789;6,01491620218798;4,9154814139056;5,29976916414168;6,20964633373102;5,01853955231447;5,32573895352244;6,876650935339;5,94011268843924;5,93863843172272;6,73642063527294;6,07386350582166;5,92809687383054;5,52837264198974;5,68387556327569;7,0411072105881
"GPR34";7,63973387263073;8,40314297303966;6,90469723602135;5,9839831407198;9,23102790411172;7,93263312997664;7,36448315930211;7,58144637092726;6,03983356153514;7,88451165191382;7,12383119237675;7,17593044183887;7,2760313874649;10,1929286170983;10,1690851942114;9,13914408295708;6,84805013442054;8,1595641807782;6,08194367896656;7,24021751730418;6,35654241403543;7,53017661139508;7,01135331553978;6,09975838565894
"GPR35";5,15235736296146;5,50360365209251;5,61946367707198;6,22606195893528;6,26931287402552;5,41139017365347;6,24966288281393;5,92496706273023;6,78263259726315;5,97505166043118;6,80523187480883;6,51495125543887;5,19557755237092;7,53306365548435;6,81672546245335;5,71680240617632;8,97298112655596;6,07130494012879;5,68279580608789;5,55638842762403;5,53240789430663;5,84089287185216;5,9586859599257;6,63782222026153
"GPR3";6,28039637720458;5,94679662041584;6,81572387674957;7,43713267141195;7,76912800062642;8,65969320839614;6,78093020932647;6,70146404989176;8,30791600376637;6,01491620218798;8,09425676156777;8,58432619117176;6,06464899358874;8,01489627761713;6,16870994825973;6,70492764220943;7,65931334343502;8,14220585349841;5,97444858599511;6,40448952852852;8,16324150784673;6,56923777501418;7,73832912214928;5,67714047341021
"GPR65";6,35708237949008;7,53743587323217;5,91183944859418;5,11634138665872;6,88710660816281;6,18599329378485;5,42984709299234;6,68142156560422;5,00314221878999;6,38040734311648;6,00256085712111;5,80569862391458;5,5995727949516;8,44783960219201;7,44885560354153;7,57057681795332;6,32862072503315;5,98467790129393;5,47079570056775;6,38507497019134;6,01175614463725;6,18831863611905;6,03623832403055;5,49345280053534
"GPR88";5,56210336756265;6,13409707386929;6,49361483377401;6,99056265254062;6,3784270065443;5,47635324149642;5,76734794893014;5,33679737637959;4,92506012820925;6,68364110768548;4,9154814139056;5,12538659292944;5,44599357433267;5,29447378352854;6,03063846894105;5,71680240617632;5,05419828731764;5,98467790129393;5,88618608793622;6,86733970731586;5,15395066108481;6,70401633745599;5,08077982984778;7,55690523460223
"GPR89A";10,0175949113367;10,4525165500079;10,8251605565444;10,0586326427135;10,3556514534945;10,3026227952116;10,4797432589305;10,3029255207294;11,1810858479046;10,3622048291225;11,2652780878795;10,3669794224526;10,335556199028;10,4113370194672;10,6936062036056;10,2828902052829;9,90670155215204;10,6666560568844;9,88231635005523;10,2890220271081;10,7325886693248;10,1195298106812;10,3582097110592;9,99483761301474
"GPR89B";6,66298253804296;5,86726986736592;5,95015196602557;6,27940653390318;5,36719608283188;5,74224455255674;6,51910368165594;5,8661126446341;6,3763574787274;5,52088354544781;5,39922773992112;5,47822798403247;5,89791922645612;5,61209048924958;5,77042360275302;6,05882732864179;5,83745053135301;5,57390523482935;6,0295050261304;5,74884144758132;5,59593938770177;6,38088381746863;5,87508204056967;6,02372127902052
